merchant_id,business_name,industry,industry_risk_weight,business_type,business_age_days,monthly_revenue,chargeback_rate,country,region,has_website,has_social_media,onboarding_date,is_fraud,fraud_type,risk_score_x,risk_score_y,decision,risk_factors
MERCH_00009599,Global Goods Ltd,Retail,1.0,Corporation,160,9443.16,0.0119,GB,International,True,True,2025-09-06 04:06:31.686122,False,,,34.45,REVIEW,
MERCH_00009600,Web Inc,E-commerce,1.3,Partnership,30,203400.43,0.0,CA,Ontario,False,True,2026-01-14 04:06:31.686258,False,,,26.31,APPROVE,New business: 30 days; No website presence
MERCH_00009601,Smart Goods Ltd,Retail,1.0,Sole Proprietorship,300,16427.28,0.0126,DE,International,True,False,2025-04-19 04:06:31.686392,False,,,32.45,REVIEW,
MERCH_00009602,Dining Co,Food & Beverage,0.9,LLC,67,500000.0,0.0,US,Northeast,True,False,2025-12-08 04:06:31.686559,False,,,23.0,APPROVE,New business: 67 days
MERCH_00009603,Advisory LLC,Services,1.1,LLC,291,30430.49,0.0362,Other,International,True,True,2025-04-28 04:06:31.686738,False,,,36.65,REVIEW,Elevated chargeback rate: 3.62%
MERCH_00009604,Smart Goods LLC,Retail,1.0,Partnership,204,85845.46,0.0008,US,Northeast,True,True,2025-07-24 04:06:31.686913,False,,,16.95,APPROVE,
MERCH_00009605,Advanced Shop LLC,Retail,1.0,Partnership,86,149816.9,0.0296,US,Southwest,True,True,2025-11-19 04:06:31.687104,False,,,37.7,REVIEW,New business: 86 days; Elevated chargeback rate: 2.96%
MERCH_00009606,Superior Software Co,Digital Goods,1.8,Corporation,765,25069.73,0.0,FR,International,False,False,2024-01-10 04:06:31.687252,False,,,24.82,APPROVE,No website presence
MERCH_00009607,Cyber LLC,E-commerce,1.3,LLC,324,57678.91,0.0187,US,Southeast,True,True,2025-03-26 04:06:31.687390,False,,,28.31,APPROVE,
MERCH_00009608,First Consulting,Services,1.1,LLC,263,9404.65,0.0067,CA,Prairies,True,True,2025-05-26 04:06:31.687526,False,,,26.9,APPROVE,
MERCH_00009609,First Virtual Services,E-commerce,1.3,Corporation,133,6383.76,0.0167,US,Southeast,True,True,2025-10-03 04:06:31.687675,False,,,36.31,REVIEW,
MERCH_00009610,Apps Co,Digital Goods,1.8,Corporation,135,41259.67,0.0111,US,West,False,True,2025-10-01 04:06:31.687811,False,,,37.57,REVIEW,No website presence
MERCH_00009611,Prime Kitchen Corp,Food & Beverage,0.9,Sole Proprietorship,761,50146.1,0.0,US,West,True,True,2024-01-14 04:06:31.687961,False,,,12.25,APPROVE,
MERCH_00009612,Global Destinations Corp,Travel,1.5,Corporation,105,11249.98,0.0122,US,Southeast,True,False,2025-10-31 04:06:31.688106,False,,,39.21,REVIEW,
MERCH_00009613,Coin Group,Cryptocurrency,3.0,Sole Proprietorship,109,53236.23,0.0,FR,International,True,True,2025-10-27 04:06:31.688267,False,,,39.0,REVIEW,High-risk industry: Cryptocurrency
MERCH_00009614,Smart Bistro Services,Food & Beverage,0.9,LLC,494,13364.7,0.0071,CA,Quebec,False,False,2024-10-07 04:06:31.688458,False,,,25.25,APPROVE,No website presence
MERCH_00009615,Consulting LLC,Services,1.1,LLC,650,309207.93,0.0124,US,Northeast,True,True,2024-05-04 04:06:31.688651,False,,,24.15,APPROVE,
MERCH_00009616,Prime Store Ltd,Retail,1.0,Sole Proprietorship,284,412394.1,0.0138,US,Southwest,True,True,2025-05-05 04:06:31.688805,False,,,25.45,APPROVE,
MERCH_00009617,Global Dining Group,Food & Beverage,0.9,Corporation,30,81805.52,0.0236,CA,Quebec,True,True,2026-01-14 04:06:31.688954,False,,,37.25,REVIEW,New business: 30 days; Elevated chargeback rate: 2.36%
MERCH_00009618,Superior Bistro Ltd,Food & Beverage,0.9,LLC,478,31333.0,0.0227,Other,International,True,True,2024-10-23 04:06:31.689091,False,,,35.0,REVIEW,Elevated chargeback rate: 2.27%
MERCH_00009619,First Mart,Retail,1.0,Sole Proprietorship,30,500000.0,0.0326,US,Southeast,True,False,2026-01-14 04:06:31.689228,False,,,38.7,REVIEW,New business: 30 days; Elevated chargeback rate: 3.26%
MERCH_00009620,Tech Ltd,Digital Goods,1.8,LLC,105,63750.79,0.0,CA,Prairies,True,True,2025-10-31 04:06:31.689362,False,,,28.07,APPROVE,
MERCH_00009621,Superior Shop Ltd,Retail,1.0,Sole Proprietorship,1342,325534.08,0.0172,US,Southwest,True,True,2022-06-12 04:06:31.689511,False,,,21.7,APPROVE,
MERCH_00009622,Global Goods,Retail,1.0,LLC,540,76107.45,0.023,US,Northeast,True,False,2024-08-22 04:06:31.689647,False,,,30.45,REVIEW,Elevated chargeback rate: 2.30%
MERCH_00009623,Eats Solutions,Food & Beverage,0.9,LLC,323,8983.18,0.0132,US,West,True,True,2025-03-27 04:06:31.689782,False,,,29.5,APPROVE,
MERCH_00009624,Elite Virtual,E-commerce,1.3,LLC,363,57933.71,0.0099,US,Midwest,False,False,2025-02-15 04:06:31.689918,False,,,29.81,APPROVE,No website presence
MERCH_00009625,Advanced Software Corp,Digital Goods,1.8,Sole Proprietorship,623,5465.58,0.0173,GB,International,True,True,2024-05-31 04:06:31.690054,False,,,36.82,REVIEW,
MERCH_00009626,Pro Online,E-commerce,1.3,Partnership,665,313224.94,0.0052,US,Southeast,True,False,2024-04-19 04:06:31.690194,False,,,22.06,APPROVE,
MERCH_00009627,Smart Shop,Retail,1.0,Sole Proprietorship,95,59578.92,0.0056,US,Southeast,True,True,2025-11-10 04:06:31.690330,False,,,23.45,APPROVE,
MERCH_00009628,Superior Eats Ltd,Food & Beverage,0.9,Sole Proprietorship,233,53064.14,0.0,US,Southwest,True,True,2025-06-25 04:06:31.690475,False,,,16.0,APPROVE,
MERCH_00009629,Elite Kitchen,Food & Beverage,0.9,LLC,167,10166.57,0.0165,US,Southwest,True,False,2025-08-30 04:06:31.690611,False,,,33.5,REVIEW,
MERCH_00009630,Pro Virtual Corp,E-commerce,1.3,Corporation,52,303257.92,0.021,US,Northeast,True,False,2025-12-23 04:06:31.690755,False,,,41.56,REVIEW,New business: 52 days; Elevated chargeback rate: 2.10%
MERCH_00009631,Elite Bistro LLC,Food & Beverage,0.9,Corporation,103,500000.0,0.0,US,Southwest,False,True,2025-11-02 04:06:31.690901,False,,,19.0,APPROVE,No website presence
MERCH_00009632,Prime Mart LLC,Retail,1.0,Partnership,61,19998.0,0.0,US,Southwest,False,False,2025-12-14 04:06:31.691044,False,,,28.95,APPROVE,New business: 61 days; No website presence
MERCH_00009633,Pro Cyber,E-commerce,1.3,Partnership,102,44283.35,0.0023,FR,International,True,True,2025-11-03 04:06:31.691169,False,,,24.31,APPROVE,
MERCH_00009634,Superior Tech Group,Digital Goods,1.8,Sole Proprietorship,241,96727.79,0.0226,US,Midwest,True,True,2025-06-17 04:06:31.691314,False,,,39.32,REVIEW,Elevated chargeback rate: 2.26%
MERCH_00009635,Pro Digital Services,E-commerce,1.3,Sole Proprietorship,337,173426.71740063818,0.0,GB,International,True,True,2025-10-14 04:06:31.691449,True,bustout,,21.81,APPROVE,
MERCH_00009636,Global Store LLC,Retail,1.0,Corporation,406,7280.56,0.0126,US,West,True,True,2025-01-03 04:06:31.691595,False,,,28.2,APPROVE,
MERCH_00009637,Elite Care Ltd,Services,1.1,LLC,285,24962.7,0.0047,US,Northeast,True,True,2025-05-04 04:06:31.691741,False,,,21.4,APPROVE,
MERCH_00009638,First Web,E-commerce,1.3,LLC,249,500000.0,0.0265,US,West,True,True,2025-06-09 04:06:31.691874,False,,,34.56,REVIEW,Elevated chargeback rate: 2.65%
MERCH_00009639,Prime Shop Corp,Retail,1.0,Partnership,42,16986.23,0.0,CA,Quebec,True,False,2026-01-02 04:06:31.692020,False,,,27.95,APPROVE,New business: 42 days
MERCH_00009640,Global Digital Solutions,Digital Goods,1.8,LLC,30,63462.58,0.0182,GB,International,True,True,2026-01-14 04:06:31.692155,False,,,40.07,REVIEW,New business: 30 days
MERCH_00009641,Virtual Corp,E-commerce,1.3,LLC,197,59314.71,0.0315,US,Southwest,True,False,2025-07-31 04:06:31.692289,False,,,35.56,REVIEW,Elevated chargeback rate: 3.15%
MERCH_00009642,Advanced Eats,Food & Beverage,0.9,Sole Proprietorship,556,44264.7,0.0104,US,Southwest,False,False,2024-08-06 04:06:31.692424,False,,,24.75,APPROVE,No website presence
MERCH_00009643,Pro Bistro Inc,Food & Beverage,0.9,Corporation,30,9641.15,0.0,US,Midwest,True,True,2026-01-14 04:06:31.692569,False,,,25.5,APPROVE,New business: 30 days
MERCH_00009644,Advisory Group,Services,1.1,LLC,277,338738.51,0.0322,GB,International,True,False,2025-05-12 04:06:31.692695,False,,,34.65,REVIEW,Elevated chargeback rate: 3.22%
MERCH_00009645,Virtual Services,E-commerce,1.3,Corporation,110,114843.52,0.0,US,Northeast,True,False,2025-10-26 04:06:31.692831,False,,,24.81,APPROVE,
MERCH_00009646,Virtual Group,E-commerce,1.3,Sole Proprietorship,71,10563.17,0.0132,Other,International,False,False,2025-12-04 04:06:31.692957,False,,,45.81,REVIEW,New business: 71 days; No website presence
MERCH_00009647,Advanced Software Ltd,Digital Goods,1.8,LLC,595,23043.98,0.0131,US,Southwest,True,True,2024-06-28 04:06:31.693103,False,,,35.82,REVIEW,
MERCH_00009648,Prime Digital,Digital Goods,1.8,Sole Proprietorship,273,77897.01,0.0295,US,Northeast,True,False,2025-05-16 04:06:31.693239,False,,,41.82,REVIEW,Elevated chargeback rate: 2.95%
MERCH_00009649,Superior Mart Group,Retail,1.0,Sole Proprietorship,281,39727.32,0.0347,US,Northeast,True,True,2025-05-08 04:06:31.693385,False,,,31.7,REVIEW,Elevated chargeback rate: 3.47%
MERCH_00009650,Wager Corp,Gambling,2.5,Corporation,279,13392.46,0.0086,US,Southeast,True,True,2025-05-10 04:06:31.693519,False,,,39.74,REVIEW,High-risk industry: Gambling
MERCH_00009651,Prime Store Services,Retail,1.0,LLC,30,55756.42,0.0235,US,Southeast,True,True,2026-01-14 04:06:31.693664,False,,,37.7,REVIEW,New business: 30 days; Elevated chargeback rate: 2.35%
MERCH_00009652,Web Co,E-commerce,1.3,LLC,130,14778.38,0.0122,US,West,True,True,2025-10-06 04:06:31.693798,False,,,36.31,REVIEW,
MERCH_00009653,Pro Market LLC,Retail,1.0,LLC,525,65858.06,0.0071,US,West,True,True,2024-09-06 04:06:31.693943,False,,,18.2,APPROVE,
MERCH_00009654,Global Voyages Group,Travel,1.5,Partnership,166,147497.98,0.0205,US,Midwest,True,True,2025-08-31 04:06:31.694087,False,,,41.96,REVIEW,Elevated chargeback rate: 2.05%
MERCH_00009655,Elite Market,Retail,1.0,Sole Proprietorship,814,55070.24,0.0,US,Midwest,True,True,2023-11-22 04:06:31.694219,False,,,11.7,APPROVE,
MERCH_00009656,Prime Mart Services,Retail,1.0,LLC,316,291392.48,0.0,CA,Prairies,True,True,2025-04-03 04:06:31.694364,False,,,15.95,APPROVE,
MERCH_00009657,Store Group,Retail,1.0,LLC,493,24456.33,0.0,US,Southwest,True,True,2024-10-08 04:06:31.694500,False,,,15.7,APPROVE,
MERCH_00009658,Market LLC,Retail,1.0,LLC,361,115735.13,0.0477,GB,International,True,False,2025-02-17 04:06:31.694852,False,,,33.7,REVIEW,Elevated chargeback rate: 4.77%
MERCH_00009659,Superior Market Services,Retail,1.0,Corporation,30,500000.0,0.0106,GB,International,True,False,2026-01-14 04:06:31.695128,False,,,34.95,REVIEW,New business: 30 days
MERCH_00009660,Prime Bet,Gambling,2.5,LLC,357,236846.61,0.0028,US,Midwest,False,True,2025-02-21 04:06:31.695329,False,,,32.74,REVIEW,High-risk industry: Gambling; No website presence
MERCH_00009661,Market Co,Retail,1.0,Sole Proprietorship,86,72007.52,0.024,US,West,True,False,2025-11-19 04:06:31.695532,False,,,38.7,REVIEW,New business: 86 days; Elevated chargeback rate: 2.40%
MERCH_00009662,Advanced Consulting LLC,Services,1.1,LLC,424,74657.17,0.0,US,Southeast,True,True,2024-12-16 04:06:31.695744,False,,,15.65,APPROVE,
MERCH_00009663,Prime Cyber Group,E-commerce,1.3,LLC,324,18944.26,0.026,GB,International,True,True,2025-03-26 04:06:31.695966,False,,,40.56,REVIEW,Elevated chargeback rate: 2.60%
MERCH_00009664,First Digital,E-commerce,1.3,Sole Proprietorship,30,500000.0,0.0352,US,Northeast,False,True,2026-01-14 04:06:31.696179,False,,,42.06,REVIEW,New business: 30 days; Elevated chargeback rate: 3.52%; No website presence
MERCH_00009665,Elite Online Co,E-commerce,1.3,Sole Proprietorship,212,156905.96,0.0111,US,Southwest,True,True,2025-07-16 04:06:31.696401,False,,,28.31,APPROVE,
MERCH_00009666,First Care Solutions,Services,1.1,Corporation,191,66517.85,0.0,CA,Prairies,True,True,2025-08-06 04:06:31.696634,False,,,18.4,APPROVE,
MERCH_00009667,Pro Consulting Services,Services,1.1,LLC,1051,8539.02,0.0,US,Southwest,True,True,2023-03-30 04:06:31.696857,False,,,17.65,APPROVE,
MERCH_00009668,Advanced Advisory Corp,Services,1.1,LLC,30,28818.44,0.0495,CA,Prairies,False,False,2026-01-14 04:06:31.697079,False,,,41.65,REVIEW,New business: 30 days; Elevated chargeback rate: 4.95%; No website presence
MERCH_00009669,Pro Online LLC,E-commerce,1.3,LLC,215,156026.91,0.0,US,Southeast,True,True,2025-07-13 04:06:31.697310,False,,,18.31,APPROVE,
MERCH_00009670,Superior Web,E-commerce,1.3,Corporation,66,66597.27,0.0286,CA,BC,True,False,2025-08-15 04:06:31.697517,True,shell_company,,44.56,REVIEW,New business: 66 days; Elevated chargeback rate: 2.86%
MERCH_00009671,Advisory Solutions,Services,1.1,Sole Proprietorship,141,7034.89,0.0098,GB,International,True,True,2025-09-25 04:06:31.697679,False,,,30.4,REVIEW,
MERCH_00009672,Goods Group,Retail,1.0,Corporation,238,500000.0,0.0,US,West,True,True,2025-06-20 04:06:31.697819,False,,,15.45,APPROVE,
MERCH_00009673,Prime Apps,Digital Goods,1.8,Sole Proprietorship,771,20232.61,0.0,US,Southwest,False,True,2024-01-04 04:06:31.698036,False,,,25.82,APPROVE,No website presence
MERCH_00009674,Market LLC,Retail,1.0,Partnership,30,155024.82,0.0024,GB,International,True,True,2026-01-14 04:06:31.698240,False,,,23.95,APPROVE,New business: 30 days
MERCH_00009675,Superior Goods Group,Retail,1.0,Partnership,152,138947.28,0.0035,US,Midwest,True,False,2025-09-14 04:06:31.698473,False,,,20.95,APPROVE,
MERCH_00009676,Elite Support,Services,1.1,Sole Proprietorship,98,103044.62,0.0106,US,Southeast,False,False,2025-11-07 04:06:31.698700,False,,,31.9,REVIEW,No website presence
MERCH_00009677,Support Group,Services,1.1,LLC,784,5000.0,0.0321,US,Midwest,True,False,2023-12-22 04:06:31.698917,False,,,34.9,REVIEW,Elevated chargeback rate: 3.21%
MERCH_00009678,Dining Solutions,Food & Beverage,0.9,LLC,341,22373.63,0.0054,US,Midwest,True,False,2025-03-09 04:06:31.699130,False,,,25.5,APPROVE,
MERCH_00009679,Pro Web Services,E-commerce,1.3,LLC,232,45557.93,0.0,US,Northeast,True,False,2025-06-26 04:06:31.699363,False,,,19.31,APPROVE,
MERCH_00009680,Elite Apps Co,Digital Goods,1.8,Sole Proprietorship,71,287348.3,0.0201,GB,International,True,True,2025-12-04 04:06:31.699584,False,,,46.32,REVIEW,New business: 71 days; Elevated chargeback rate: 2.01%
MERCH_00009681,Advanced Shop Solutions,Retail,1.0,Corporation,621,24109.47,0.0196,US,Southeast,True,True,2024-06-02 04:06:31.699769,False,,,23.2,APPROVE,
MERCH_00009682,Pro Bistro Ltd,Food & Beverage,0.9,Sole Proprietorship,978,57329.67,0.0,CA,Quebec,True,True,2023-06-11 04:06:31.699926,False,,,11.25,APPROVE,
MERCH_00009683,Advanced Digital Inc,Digital Goods,1.8,Sole Proprietorship,323,10904.13,0.0,GB,International,True,True,2025-03-27 04:06:31.700066,False,,,29.07,APPROVE,
MERCH_00009684,Mart Ltd,Retail,1.0,Sole Proprietorship,46,23927.37,0.05,US,Northeast,True,False,2025-12-29 04:06:31.700205,False,,,48.7,REVIEW,New business: 46 days; Elevated chargeback rate: 5.00%
MERCH_00009685,Digital Co,E-commerce,1.3,LLC,485,290091.38,0.0303,US,Southwest,True,True,2024-10-16 04:06:31.700348,False,,,32.31,REVIEW,Elevated chargeback rate: 3.03%
MERCH_00009686,Destinations Inc,Travel,1.5,LLC,276,50933.38,0.0,US,Midwest,True,False,2025-05-13 04:06:31.700494,False,,,23.71,APPROVE,
MERCH_00009687,First Digital Services,E-commerce,1.3,LLC,204,75502.02,0.0117,US,Southwest,True,True,2025-07-24 04:06:31.700647,False,,,30.81,REVIEW,
MERCH_00009688,Smart Shop,Retail,1.0,Sole Proprietorship,323,427518.51,0.0,US,West,True,True,2025-03-27 04:06:31.700787,False,,,15.45,APPROVE,
MERCH_00009689,Destinations Group,Travel,1.5,Corporation,474,193629.72,0.0003,US,Midwest,False,True,2024-10-27 04:06:31.700927,False,,,20.96,APPROVE,No website presence
MERCH_00009690,Shop Ltd,Retail,1.0,Sole Proprietorship,484,47202.34,0.0435,US,Southeast,True,True,2024-10-17 04:06:31.701065,False,,,30.95,REVIEW,Elevated chargeback rate: 4.35%
MERCH_00009691,Advanced Trips Inc,Travel,1.5,LLC,456,87620.38,0.0249,US,West,True,True,2024-11-14 04:06:31.701214,False,,,34.21,REVIEW,Elevated chargeback rate: 2.49%
MERCH_00009692,First Cyber Solutions,E-commerce,1.3,LLC,440,39964.45,0.0243,US,West,True,True,2024-11-30 04:06:31.701367,False,,,32.31,REVIEW,Elevated chargeback rate: 2.43%
MERCH_00009693,Pro Destinations Corp,Travel,1.5,Sole Proprietorship,2193,5000.0,0.0359,CA,Ontario,True,False,2020-02-12 04:06:31.701519,False,,,39.21,REVIEW,Elevated chargeback rate: 3.59%
MERCH_00009694,Superior Journeys,Travel,1.5,LLC,341,390026.83,0.017,US,Northeast,False,True,2025-03-09 04:06:31.701660,False,,,31.71,REVIEW,No website presence
MERCH_00009695,Advanced Tech Group,Digital Goods,1.8,Sole Proprietorship,49,69009.63,0.0145,DE,International,True,False,2025-12-26 04:06:31.701795,False,,,41.07,REVIEW,New business: 49 days
MERCH_00009696,Smart Care Corp,Services,1.1,LLC,30,17293.27,0.017,US,Northeast,True,True,2026-01-14 04:06:31.701943,False,,,37.4,REVIEW,New business: 30 days
MERCH_00009697,First Kitchen,Food & Beverage,0.9,Corporation,522,9117.94,0.0,US,West,False,True,2024-09-09 04:06:31.702079,False,,,18.75,APPROVE,No website presence
MERCH_00009698,Journeys Solutions,Travel,1.5,Sole Proprietorship,122,216987.53,0.0,US,Northeast,False,True,2025-10-14 04:06:31.702214,False,,,24.71,APPROVE,No website presence
MERCH_00009699,Advanced Market Inc,Retail,1.0,Sole Proprietorship,878,5438.34,0.0076,US,Northeast,True,False,2023-09-19 04:06:31.702358,False,,,22.7,APPROVE,
MERCH_00009700,Pro Market,Retail,1.0,LLC,459,452592.25,0.0,US,Southwest,False,True,2024-11-11 04:06:31.702497,False,,,14.7,APPROVE,No website presence
MERCH_00009701,Software Inc,Digital Goods,2.7,Sole Proprietorship,85,305394.051961585,0.06135,US,Northeast,True,True,2025-11-20 04:06:31.702631,True,transaction_laundering,,61.39,DECLINE,High-risk industry: Digital Goods; New business: 85 days; Elevated chargeback rate: 6.13%
MERCH_00009702,Casino Ltd,Gambling,2.5,Sole Proprietorship,228,462319.88,0.0006,Other,International,True,True,2025-06-30 04:06:31.702759,False,,,33.74,REVIEW,High-risk industry: Gambling
MERCH_00009703,First Shop,Retail,1.0,Sole Proprietorship,354,14737.76,0.0547,US,Midwest,False,True,2025-02-24 04:06:31.702895,False,,,43.2,REVIEW,Elevated chargeback rate: 5.47%; No website presence
MERCH_00009704,Pro Support,Services,1.1,Sole Proprietorship,215,24980.79,0.0124,CA,BC,True,True,2025-07-13 04:06:31.703029,False,,,31.9,REVIEW,
MERCH_00009705,Advanced Store Inc,Retail,1.0,Corporation,290,13745.37,0.0145,US,Southwest,True,True,2025-04-29 04:06:31.703239,False,,,30.45,REVIEW,
MERCH_00009706,Advanced Trips,Travel,1.5,Sole Proprietorship,289,61172.27,0.0293,US,Southeast,True,True,2025-04-30 04:06:31.703382,False,,,36.46,REVIEW,Elevated chargeback rate: 2.93%
MERCH_00009707,Prime Software Inc,Digital Goods,1.8,Partnership,305,81130.28,0.0,US,Southwest,False,False,2025-04-14 04:06:31.703533,False,,,27.07,APPROVE,No website presence
MERCH_00009708,Superior Tech,Digital Goods,1.8,LLC,598,12571.98,0.0215,US,Southeast,True,False,2024-06-25 04:06:31.703681,False,,,43.07,REVIEW,Elevated chargeback rate: 2.15%
MERCH_00009709,First Software,Digital Goods,1.8,Corporation,259,5000.0,0.0239,US,Northeast,True,True,2025-05-30 04:06:31.703815,False,,,44.32,REVIEW,Elevated chargeback rate: 2.39%
MERCH_00009710,Pro Digital Services,E-commerce,1.3,LLC,85,360434.95,0.0,Other,International,True,False,2025-11-20 04:06:31.703950,False,,,29.31,APPROVE,New business: 85 days
MERCH_00009711,Elite Care,Services,1.1,Sole Proprietorship,207,38257.15,0.0,CA,BC,True,True,2025-07-21 04:06:31.704085,False,,,16.9,APPROVE,
MERCH_00009712,Shop LLC,Retail,1.0,Partnership,361,11904.29,0.0237,US,Northeast,True,False,2025-02-17 04:06:31.704219,False,,,37.7,REVIEW,Elevated chargeback rate: 2.37%
MERCH_00009713,Smart Consulting LLC,Services,1.1,LLC,77,247709.22,0.0,US,Southeast,True,True,2025-11-28 04:06:31.704363,False,,,23.9,APPROVE,New business: 77 days
MERCH_00009714,Mart Co,Retail,1.0,LLC,413,120589.25,0.0231,CA,Prairies,False,True,2024-12-27 04:06:31.704497,False,,,32.95,REVIEW,Elevated chargeback rate: 2.31%; No website presence
MERCH_00009715,Advisory LLC,Services,1.1,LLC,625,9879.87,0.0175,US,Southeast,True,True,2024-05-29 04:06:31.704633,False,,,29.15,APPROVE,
MERCH_00009716,First Digital Ltd,E-commerce,1.3,Partnership,180,25151.3,0.0,US,Southwest,False,True,2025-08-17 04:06:31.704779,False,,,21.31,APPROVE,No website presence
MERCH_00009717,Advanced Voyages Inc,Travel,1.5,LLC,212,43337.53,0.0,US,West,True,False,2025-07-16 04:06:31.704925,False,,,23.71,APPROVE,
MERCH_00009718,Superior Cafe,Food & Beverage,0.9,LLC,899,98653.37,0.01,US,Northeast,False,True,2023-08-29 04:06:31.705063,False,,,22.25,APPROVE,No website presence
MERCH_00009719,Elite Wager,Gambling,2.5,Corporation,1314,49368.03,0.0222,US,West,True,True,2022-07-10 04:06:31.705200,False,,,43.74,REVIEW,High-risk industry: Gambling; Elevated chargeback rate: 2.22%
MERCH_00009720,First Web,E-commerce,1.3,Corporation,227,203980.54,0.0046,DE,International,True,True,2025-07-01 04:06:31.705327,False,,,20.81,APPROVE,
MERCH_00009721,Elite Trips Co,Travel,1.5,Corporation,163,202872.59,0.0053,FR,International,True,True,2025-09-03 04:06:31.705463,False,,,29.71,APPROVE,
MERCH_00009722,Prime Goods LLC,Retail,1.0,Sole Proprietorship,858,101289.72,0.0,CA,BC,True,True,2023-10-09 04:06:31.705611,False,,,12.2,APPROVE,
MERCH_00009723,First Support,Services,1.1,Sole Proprietorship,316,60759.19,0.0059,US,West,True,True,2025-04-03 04:06:31.705746,False,,,21.4,APPROVE,
MERCH_00009724,Support Group,Services,1.1,Corporation,30,27439.54,0.0,US,Southeast,True,True,2026-01-14 04:06:31.705881,False,,,27.4,APPROVE,New business: 30 days
MERCH_00009725,Trips Corp,Travel,1.5,Sole Proprietorship,1102,13588.07,0.0154,US,Midwest,True,True,2023-02-07 04:06:31.706020,False,,,31.46,REVIEW,
MERCH_00009726,Superior Web,E-commerce,1.3,Sole Proprietorship,395,12176.87,0.0016,US,Northeast,True,True,2025-01-14 04:06:31.706158,False,,,21.06,APPROVE,
MERCH_00009727,Apps Solutions,Digital Goods,1.8,Sole Proprietorship,465,500000.0,0.0094,US,West,True,True,2024-11-05 04:06:31.706293,False,,,25.82,APPROVE,
MERCH_00009728,Pro Dining LLC,Food & Beverage,0.9,Sole Proprietorship,446,38313.28,0.0,CA,Quebec,True,False,2024-11-24 04:06:31.706437,False,,,16.25,APPROVE,
MERCH_00009729,Shop Ltd,Retail,1.0,Sole Proprietorship,312,5000.0,0.0321,US,Southeast,True,True,2025-04-07 04:06:31.706577,False,,,36.7,REVIEW,Elevated chargeback rate: 3.21%
MERCH_00009730,Trips Co,Travel,1.5,Sole Proprietorship,549,18695.24,0.0216,US,Northeast,True,True,2024-08-13 04:06:31.706712,False,,,39.21,REVIEW,Elevated chargeback rate: 2.16%
MERCH_00009731,Pro Apps Ltd,Digital Goods,1.8,LLC,2155,202404.19,0.0,US,West,False,True,2020-03-21 04:06:31.706855,False,,,20.82,APPROVE,No website presence
MERCH_00009732,Smart Journeys,Travel,1.5,LLC,395,24068.19,0.0261,GB,International,True,True,2025-01-14 04:06:31.706979,False,,,40.21,REVIEW,Elevated chargeback rate: 2.61%
MERCH_00009733,Pro Online,E-commerce,1.3,LLC,389,145877.04,0.0107,CA,Prairies,True,True,2025-01-20 04:06:31.707113,False,,,26.56,APPROVE,
MERCH_00009734,Shop LLC,Retail,1.0,LLC,288,16036.24,0.0126,US,Southeast,True,True,2025-05-01 04:06:31.707246,False,,,30.45,REVIEW,
MERCH_00009735,Pro Eats,Food & Beverage,0.9,LLC,60,54742.64,0.005,US,Midwest,True,True,2025-12-15 04:06:31.707379,False,,,27.0,APPROVE,New business: 60 days
MERCH_00009736,Care Solutions,Services,1.1,Sole Proprietorship,320,163083.63,0.0,US,Midwest,True,False,2025-03-30 04:06:31.707518,False,,,17.4,APPROVE,
MERCH_00009737,Global Support,Services,1.1,Sole Proprietorship,175,32523.7,0.0,US,Southwest,True,True,2025-08-22 04:06:31.707653,False,,,21.9,APPROVE,
MERCH_00009738,First Bet,Gambling,2.5,Partnership,30,5000.0,0.0209,DE,International,True,False,2026-01-14 04:06:31.707777,False,,,58.99,REVIEW,High-risk industry: Gambling; New business: 30 days; Elevated chargeback rate: 2.09%
MERCH_00009739,Store Corp,Retail,1.0,Corporation,448,6799.26,0.0,DE,International,True,True,2024-11-22 04:06:31.707902,False,,,19.2,APPROVE,
MERCH_00009740,Global Virtual,E-commerce,1.3,LLC,394,18660.91,0.0,US,West,False,True,2025-01-15 04:06:31.708036,False,,,22.56,APPROVE,No website presence
MERCH_00009741,Elite Voyages Ltd,Travel,1.5,Sole Proprietorship,260,208125.1,0.0,US,Southeast,True,True,2025-05-29 04:06:31.708179,False,,,20.21,APPROVE,
MERCH_00009742,Global Mart Services,Retail,1.0,Partnership,497,26586.68,0.0154,US,West,True,True,2024-10-04 04:06:31.708323,False,,,28.2,APPROVE,
MERCH_00009743,Prime Digital,E-commerce,1.3,LLC,60,64650.83,0.0338,US,Midwest,True,False,2025-12-15 04:06:31.708458,False,,,41.56,REVIEW,New business: 60 days; Elevated chargeback rate: 3.38%
MERCH_00009744,Advanced Shop Inc,Retail,1.0,Sole Proprietorship,345,17691.83,0.0114,US,Southwest,True,False,2025-03-05 04:06:31.708603,False,,,31.45,REVIEW,
MERCH_00009745,Web Services,E-commerce,1.3,LLC,51,414179.93,0.0,GB,International,False,True,2025-12-24 04:06:31.708727,False,,,26.81,APPROVE,New business: 51 days; No website presence
MERCH_00009746,Smart Market,Retail,1.0,Partnership,542,11275.16,0.0515,GB,International,True,False,2024-08-20 04:06:31.708854,False,,,41.45,REVIEW,Elevated chargeback rate: 5.15%
MERCH_00009747,Prime Eats Inc,Food & Beverage,0.9,LLC,291,276120.6,0.0,US,Northeast,True,True,2025-04-28 04:06:31.708998,False,,,14.5,APPROVE,
